recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
116230841,"{'steamid': '76561198126795990', 'num_games_owned': 130, 'num_reviews': 17, 'playtime_forever': 4542, 'playtime_last_two_weeks': 1046, 'playtime_at_review': 3495, 'last_played': 1655305900}",koreana,미노토,1653894324,1653894324,True,0,0,0,0,False,False,False
116222332,"{'steamid': '76561198410807521', 'num_games_owned': 39, 'num_reviews': 15, 'playtime_forever': 7560, 'playtime_last_two_weeks': 4421, 'playtime_at_review': 2148, 'last_played': 1655288403}",koreana,그저 갓겜,1653875267,1653875267,True,0,0,0,0,True,False,False
116218933,"{'steamid': '76561198051905954', 'num_games_owned': 68, 'num_reviews': 16, 'playtime_forever': 6035, 'playtime_last_two_weeks': 66, 'playtime_at_review': 5349, 'last_played': 1654245397}",koreana,재밋는 게임이지만 몬헌 게임은 아니다 기존의 몬헌이 헌팅 액션 게임이라면 라이즈는 헌팅 액션 게임이다 사냥을 위해 준비를 하고 장비를 다듬고 하는 과정은 거의 남아있지 않다 무기 밸런스는 태도 위주로 되어서 심각한 수준으로 붕괴되어있고 클러치 클로처럼 여전히 밧줄벌레같은 새로운 요소를 용조종과 같은 형태로 선택의 여지를 남기지 않고 강요한다 밧줄벌레는 탐색에서는 유용하고 좋지만 사냥에 접목되면서 혜택을 받은 무기군과 아닌 무기군이 확실히 나뉜다 신규 몬,1653868371,1653868371,False,0,0,0,0,True,False,False
116194222,"{'steamid': '76561198867156078', 'num_games_owned': 26, 'num_reviews': 3, 'playtime_forever': 8702, 'playtime_last_two_weeks': 303, 'playtime_at_review': 8294, 'last_played': 1655313337}",koreana,몬헌 첫 입문이 라이즈면 그냥 하세요 월드로 입문하셨으면 욕하세요 어차피 몬헌 할거니까 하지만 무기간 밸런스좀 제발,1653832462,1653832462,True,0,0,0,0,True,False,False
116194061,"{'steamid': '76561198049041674', 'num_games_owned': 156, 'num_reviews': 24, 'playtime_forever': 24909, 'playtime_last_two_weeks': 6169, 'playtime_at_review': 16115, 'last_played': 1655387551}",koreana,지금까지 나온 몬스터헌터는 시리즈물이다보니 이전작과 비교하게 되고 그에따라 장단점이 안보일 수가 없을겁니다 지금도 거론되고 있는 월드 아이스본과 라이즈의 퀄리티 그래픽 등에 관한 점이 대표적일겁니다 그러나 그러한 점 외에도 시리즈마다 계승되어오는 요소와 각기 다른 독특한 매력들이 있기 때문에 개인적으로 그래픽과 퀄리티는 기종에 따라 차이가 있다는 점을 감안한다고 생각하며 이전 작들은 이전 작들만의 라이즈는 라이즈만의 매력이 있다고 생각합니다 또한 이전까,1653832243,1653832243,True,0,0,0,0,True,False,False
116193425,"{'steamid': '76561198205464163', 'num_games_owned': 103, 'num_reviews': 7, 'playtime_forever': 12168, 'playtime_last_two_weeks': 3409, 'playtime_at_review': 7548, 'last_played': 1655381274}",koreana,재밌게 하고 있습니다,1653831303,1653831303,True,0,0,0,0,True,False,False
116187426,"{'steamid': '76561198114496224', 'num_games_owned': 57, 'num_reviews': 18, 'playtime_forever': 7332, 'playtime_last_two_weeks': 662, 'playtime_at_review': 6439, 'last_played': 1654959936}",koreana,재미는 있는데 집회소랑 구조신호 시스템 좀 바꿔주면 좋겠음 선브때는 업데이트도 좀 잘해줬으면,1653822933,1653822933,True,0,0,0,0,True,False,False
116151493,"{'steamid': '76561198022524239', 'num_games_owned': 44, 'num_reviews': 6, 'playtime_forever': 3873, 'playtime_last_two_weeks': 1066, 'playtime_at_review': 1437, 'last_played': 1655368827}",koreana,몬스터 헌터,1653760668,1653760668,True,0,0,0,0,False,False,False
116150967,"{'steamid': '76561198286302044', 'num_games_owned': 70, 'num_reviews': 24, 'playtime_forever': 5572, 'playtime_last_two_weeks': 2681, 'playtime_at_review': 5357, 'last_played': 1655386537}",koreana,벽타기 작작쳐해 몬스터한테 뺨한테 맞고 도망치는데 뜬금없이 벽타가지고 디지는게 몇번째야 캣석희들아 싸우는 맵이 좁고 중간 중간에 기둥 박아놔서 헌터가 나루토가 위인인지 쓸데없이 잘 탄다,1653759967,1655290592,False,0,0,0,0,True,False,False
116141809,"{'steamid': '76561198016692639', 'num_games_owned': 202, 'num_reviews': 30, 'playtime_forever': 5512, 'playtime_last_two_weeks': 763, 'playtime_at_review': 4495, 'last_played': 1655373557}",koreana,일단 선브가 너무 기대됌,1653748449,1653748449,True,0,0,0,0,False,False,False
116140014,"{'steamid': '76561198150425097', 'num_games_owned': 69, 'num_reviews': 5, 'playtime_forever': 2947, 'playtime_last_two_weeks': 1607, 'playtime_at_review': 442, 'last_played': 1655287468}",koreana,사냥이 쥰내 재밋음,1653746102,1653746102,True,0,0,0,0,True,False,False
116127983,"{'steamid': '76561198049495805', 'num_games_owned': 28, 'num_reviews': 4, 'playtime_forever': 4982, 'playtime_last_two_weeks': 170, 'playtime_at_review': 4155, 'last_played': 1655274694}",koreana,뭐함 빨리 하셈,1653726805,1653726805,True,0,0,0,0,True,False,False
116076177,"{'steamid': '76561198448077460', 'num_games_owned': 29, 'num_reviews': 2, 'playtime_forever': 4426, 'playtime_last_two_weeks': 64, 'playtime_at_review': 4361, 'last_played': 1655283997}",koreana,몬헌을 월드로 입문했지만 라이즈는 월드보다 라이트해서 월드와 다른 맛이 있고 재미있음 몬헌 입문하고 싶은 사람한데 추천한다면 라이즈하고 월드가는게 낫다고 생각함 그리고 태도 그만 밀어 다른 무기들도 좀 밀어줘라,1653637227,1653637227,True,0,0,0,0,True,False,False
116043399,"{'steamid': '76561198836844107', 'num_games_owned': 53, 'num_reviews': 6, 'playtime_forever': 5986, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5029, 'last_played': 1653902639}",koreana,그래픽이 훨씬 좋은거 같다 나만 그럼,1653579789,1653579789,True,0,0,0,0,True,False,False
116036876,"{'steamid': '76561198990231499', 'num_games_owned': 44, 'num_reviews': 6, 'playtime_forever': 7119, 'playtime_last_two_weeks': 269, 'playtime_at_review': 6850, 'last_played': 1655382844}",koreana,전체적으로 보면 구작을 리메이크하고 태도친화적 게임 건랜스는 재밌어,1653570100,1653570100,True,0,0,0,0,True,False,False
116028688,"{'steamid': '76561198052914535', 'num_games_owned': 167, 'num_reviews': 24, 'playtime_forever': 119, 'playtime_last_two_weeks': 0, 'playtime_at_review': 119, 'last_played': 1651923899}",koreana,월드나 하세요,1653554633,1653554633,True,0,0,0,0,True,False,False
115930753,"{'steamid': '76561198321047403', 'num_games_owned': 16, 'num_reviews': 2, 'playtime_forever': 7662, 'playtime_last_two_weeks': 888, 'playtime_at_review': 4065, 'last_played': 1655357011}",koreana,재미,1653376367,1653376367,True,0,0,0,0,True,False,False
115915778,"{'steamid': '76561198041580524', 'num_games_owned': 302, 'num_reviews': 74, 'playtime_forever': 1173, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1173, 'last_played': 1652254479}",koreana,일뽕 빼고는 다 좋았음 백룡야행도 빼고,1653344078,1653344095,True,0,0,0,0,False,False,False
115883059,"{'steamid': '76561198064796445', 'num_games_owned': 339, 'num_reviews': 27, 'playtime_forever': 5803, 'playtime_last_two_weeks': 233, 'playtime_at_review': 2843, 'last_played': 1654486618}",koreana,썬브 기대 중,1653284967,1653284967,True,0,0,0,0,True,False,False
115857764,"{'steamid': '76561198272792433', 'num_games_owned': 27, 'num_reviews': 4, 'playtime_forever': 1778, 'playtime_last_two_weeks': 14, 'playtime_at_review': 1611, 'last_played': 1654703968}",koreana,게속 튕겨서 접음,1653240959,1653240959,False,0,0,0,0,True,False,False
115849313,"{'steamid': '76561199155151419', 'num_games_owned': 53, 'num_reviews': 30, 'playtime_forever': 5909, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5909, 'last_played': 1645292161}",koreana,몬헌월드보다 편의성이 높아지고 게임진행 속도가 빨라짐 추천,1653230810,1653230810,True,0,0,0,0,False,False,False
115800536,"{'steamid': '76561198002981944', 'num_games_owned': 313, 'num_reviews': 3, 'playtime_forever': 2737, 'playtime_last_two_weeks': 35, 'playtime_at_review': 807, 'last_played': 1654297466}",koreana,장점 전작보다 쉬움 단점 전작보다 쉬움 입문자에겐 추천 고인물에겐 미묘,1653155825,1653155825,True,0,0,0,0,False,False,False
115797651,"{'steamid': '76561198028706661', 'num_games_owned': 48, 'num_reviews': 2, 'playtime_forever': 4765, 'playtime_last_two_weeks': 201, 'playtime_at_review': 4130, 'last_played': 1655387420}",koreana,몬스터헌터 라이즈 야스보다 좋다,1653152119,1653152119,True,0,0,0,0,True,False,False
115793308,"{'steamid': '76561198097712028', 'num_games_owned': 231, 'num_reviews': 27, 'playtime_forever': 1303, 'playtime_last_two_weeks': 75, 'playtime_at_review': 1112, 'last_played': 1655388499}",koreana,잼씀,1653146870,1653146870,True,0,0,0,0,False,False,False
115792230,"{'steamid': '76561198989982718', 'num_games_owned': 3, 'num_reviews': 1, 'playtime_forever': 39051, 'playtime_last_two_weeks': 241, 'playtime_at_review': 38329, 'last_played': 1655386220}",koreana,하필 전작이 월드아본이었기에 플랫폼의 한계상 말도 많고 탈도 많은 작품이지만 짜장이냐 짬뽕이냐 부먹이냐 찍먹이냐의 차이일뿐 몬헌은 몬헌이다 몬헌 에 혼을 내다준 훈타들이라면 덥크 이상으로 스타일리쉬하고 빠른 템포를 경험하게 해주는 작품,1653145580,1653145580,True,0,0,0,0,True,False,False
115789068,"{'steamid': '76561198799488617', 'num_games_owned': 12, 'num_reviews': 2, 'playtime_forever': 5397, 'playtime_last_two_weeks': 830, 'playtime_at_review': 2894, 'last_played': 1655388600}",koreana,개추,1653141673,1653141673,True,0,0,0,0,True,False,False
115787053,"{'steamid': '76561198105255614', 'num_games_owned': 86, 'num_reviews': 2, 'playtime_forever': 2393, 'playtime_last_two_weeks': 249, 'playtime_at_review': 1987, 'last_played': 1655378889}",koreana,음 나름 재미는 있는데 뭔가 쉽게 질림,1653139311,1653139311,True,0,0,0,0,False,False,False
115781561,"{'steamid': '76561198160402781', 'num_games_owned': 69, 'num_reviews': 5, 'playtime_forever': 8628, 'playtime_last_two_weeks': 596, 'playtime_at_review': 4052, 'last_played': 1655310131}",koreana,월드 아본 정말 재미있게 했고 라이즈를 스위치로 시작해서 다해봤지만 확실히 라이즈는 가볍지만 경쾌하고 재밌다 편의성도 높아진 부분도 있고 마을퀘스트는 처음하는 사람들도 조금만 해도 성취감을 느끼고 클리어할 수 있게 조정되어있고 집회소 퀘스트는 사람들이랑 할 정도의 난이도로 적당하다 확실하게 아본보다 장비같은건 적지만 충분한 값어치 이상을 한다고 본다 선브레이크가 매우 기대되는 작품,1653131379,1653131379,True,0,0,0,0,True,False,False
115767778,"{'steamid': '76561198030706120', 'num_games_owned': 210, 'num_reviews': 86, 'playtime_forever': 4314, 'playtime_last_two_weeks': 643, 'playtime_at_review': 2626, 'last_played': 1655344142}",koreana,몬스터헌터 그만 재밌어,1653106605,1653385741,True,0,0,0,0,False,False,False
115765245,"{'steamid': '76561199111407366', 'num_games_owned': 10, 'num_reviews': 3, 'playtime_forever': 4042, 'playtime_last_two_weeks': 12, 'playtime_at_review': 988, 'last_played': 1654327552}",koreana,월드 아이스본에는 밀리지만 그래도 몬헌이라 할만함,1653102158,1653102158,True,0,0,0,0,True,False,False
115731334,"{'steamid': '76561198051822403', 'num_games_owned': 48, 'num_reviews': 3, 'playtime_forever': 5292, 'playtime_last_two_weeks': 1604, 'playtime_at_review': 2740, 'last_played': 1655354103}",koreana,썩어도 준치,1653048714,1653048714,True,0,0,0,0,True,False,False
115720789,"{'steamid': '76561198419940410', 'num_games_owned': 31, 'num_reviews': 4, 'playtime_forever': 11523, 'playtime_last_two_weeks': 1359, 'playtime_at_review': 8491, 'last_played': 1655288351}",koreana,야스놀이 컷,1653024728,1655305296,True,0,0,0,0,False,False,False
115719437,"{'steamid': '76561198284835766', 'num_games_owned': 120, 'num_reviews': 10, 'playtime_forever': 8587, 'playtime_last_two_weeks': 133, 'playtime_at_review': 8399, 'last_played': 1655136573}",koreana,월드와는 또 다른 재미가 있네요 월드 재밌게 하신 분들은 세일할 때라도 한번 찍먹해보시길 추천드립니다,1653021477,1653021477,True,0,0,0,0,True,False,False
115718127,"{'steamid': '76561199007251593', 'num_games_owned': 18, 'num_reviews': 4, 'playtime_forever': 3537, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3537, 'last_played': 1652774471}",koreana,재밌다,1653018344,1653018344,False,0,0,0,0,True,False,False
115696047,"{'steamid': '76561199099286044', 'num_games_owned': 13, 'num_reviews': 3, 'playtime_forever': 3232, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2977, 'last_played': 1653125282}",koreana,맵이 넓고 길찾기 힘들어 몬헌 월드 아이스본에 대해 부정적인 인식이 있었는데 게임이 상당히 캐쥬얼해져서 재미나게 즐기는 중입니다,1652979352,1652979352,True,0,0,0,0,True,False,False
115691018,"{'steamid': '76561198124641751', 'num_games_owned': 35, 'num_reviews': 14, 'playtime_forever': 3633, 'playtime_last_two_weeks': 48, 'playtime_at_review': 2186, 'last_played': 1655263306}",koreana,확실히 월드 아본 미만 그러나 전작 몹들의 열받을 정도로 빠른 패턴이 몇 사라지거나 느려지고 맵도 작은데 가루크 까지 있어 수월하게 빠른 클리어가 가능 따라서 라이트하게 즐기기엔 참 좋음,1652971998,1652971998,True,0,0,0,0,True,False,False
115687223,"{'steamid': '76561198282080645', 'num_games_owned': 70, 'num_reviews': 6, 'playtime_forever': 1154, 'playtime_last_two_weeks': 801, 'playtime_at_review': 206, 'last_played': 1655387354}",koreana,이세계에선 전설의 헌터 푸른별이었던 내가 여기선 닌자의 애제자,1652966521,1652966521,False,0,0,0,0,True,False,False
115682178,"{'steamid': '76561198454800741', 'num_games_owned': 7, 'num_reviews': 2, 'playtime_forever': 6272, 'playtime_last_two_weeks': 535, 'playtime_at_review': 3295, 'last_played': 1655277142}",koreana,짱,1652958132,1652958132,True,0,0,0,0,True,False,False
115657325,"{'steamid': '76561198398578434', 'num_games_owned': 31, 'num_reviews': 11, 'playtime_forever': 5364, 'playtime_last_two_weeks': 1105, 'playtime_at_review': 779, 'last_played': 1655388100}",koreana,스위치로 시간 했고 또삿다,1652905558,1652905558,True,0,1,0,0,False,False,False
115644672,"{'steamid': '76561198100542864', 'num_games_owned': 234, 'num_reviews': 22, 'playtime_forever': 5102, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3938, 'last_played': 1653666638}",koreana,친구가 꼬셔서 시작했는데 여러가지 기능이 불편하긴 하지만 시간 때우기로 좋습니다,1652886705,1652886705,True,0,0,0,0,False,True,False
115608405,"{'steamid': '76561199186998751', 'num_games_owned': 11, 'num_reviews': 5, 'playtime_forever': 6410, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5059, 'last_played': 1653663793}",koreana,게임밖에 안 하는 진성 충이 일주일 동안 시간이나 플레이한 엄청난 게임 예전에 몬스터 헌터 월드도 해봤는데 너무 느릿느릿하고 답답해서 접었던 기억이 있는데 밧줄벌레라는 시스템이 생겨서 편하고 스타일리쉬한 액션이 가능해졌습니다 몬스터 헌터 시리즈 입문작으로 딱 좋은 것 같아요 월 일에 초대형 도 나오는데 그 전에 스토리도 보고 조작감도 익히면서 플레이하다가 까지 즐기면 딱 좋을 것 같습니다 별 다섯개 드림,1652817353,1652817353,True,0,0,0,0,True,False,False
115598894,"{'steamid': '76561198400429663', 'num_games_owned': 158, 'num_reviews': 15, 'playtime_forever': 7420, 'playtime_last_two_weeks': 339, 'playtime_at_review': 4505, 'last_played': 1654871692}",koreana,몬헌은 몬헌이다 백룡야행 좆망 그래도 재미는 있음 월드의 묵직함은 없지만 캐주얼한 몬헌도 나름 신선함 차액 제발 상향좀,1652803962,1652803962,True,0,0,0,0,False,False,False
115547486,"{'steamid': '76561198242963264', 'num_games_owned': 21, 'num_reviews': 1, 'playtime_forever': 3577, 'playtime_last_two_weeks': 897, 'playtime_at_review': 624, 'last_played': 1655315437}",koreana,멀티플레이가 스위치에 비해 넘 좁아서 싱글로 하는 사람에겐 좋아요,1652708709,1652708709,False,0,0,0,0,True,False,False
115544617,"{'steamid': '76561198087576453', 'num_games_owned': 52, 'num_reviews': 21, 'playtime_forever': 14566, 'playtime_last_two_weeks': 0, 'playtime_at_review': 14556, 'last_played': 1652738609}",koreana,정가로도 충분하지만 세일떄사면 개오지는듯,1652703544,1652703544,True,0,0,0,0,True,False,False
115536740,"{'steamid': '76561198084533665', 'num_games_owned': 26, 'num_reviews': 3, 'playtime_forever': 1144, 'playtime_last_two_weeks': 6, 'playtime_at_review': 1137, 'last_played': 1655387716}",koreana,항상 몬헌은 재밌다,1652684098,1652684098,True,0,0,0,0,True,False,False
115536005,"{'steamid': '76561198078731577', 'num_games_owned': 65, 'num_reviews': 2, 'playtime_forever': 13832, 'playtime_last_two_weeks': 0, 'playtime_at_review': 13832, 'last_played': 1652069921}",koreana,새로운 컨텐츠나 용조종등 수렵방식의 다양성이 생긴부분이나 무기 스타일이 전체적으로 바뀐건 마음에 듬 그 외 요소는 글쎄 월드만큼 하지 않게되는 게임,1652682051,1652682051,True,0,0,0,0,True,False,False
115533947,"{'steamid': '76561198997589949', 'num_games_owned': 81, 'num_reviews': 13, 'playtime_forever': 2633, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2633, 'last_played': 1652585522}",koreana,월드 아본이 모레주머니를 달고 달리는 기분이라면 여기는 그냥 날라댕기는 닌자 그 자체다 탈것까지 있으니 게임 속도는 상대적으로 빨라졌다 그러나 월드 아본의 묵직함을 기대했다면 당신은 번지수를 잘못 찾아왔다,1652676557,1652676557,True,0,0,0,0,True,False,False
115511584,"{'steamid': '76561198149464378', 'num_games_owned': 93, 'num_reviews': 10, 'playtime_forever': 2776, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2456, 'last_played': 1653062148}",koreana,몬헌은 몬헌,1652637663,1652637663,True,0,0,0,0,True,False,False
115503090,"{'steamid': '76561198852027362', 'num_games_owned': 93, 'num_reviews': 22, 'playtime_forever': 475, 'playtime_last_two_weeks': 0, 'playtime_at_review': 373, 'last_played': 1653145386}",koreana,오히려 월드보다 더 전투도 스피드있고 타격감도 좋은거 같아요 밧줄벌레 액션도 정말 마음에들고 무엇보다 월드보다 난이도가 낮아서 정말 재밌게 즐기고 있습니다,1652627160,1652627160,True,0,0,0,0,True,False,False
115497825,"{'steamid': '76561198012682863', 'num_games_owned': 24, 'num_reviews': 4, 'playtime_forever': 7288, 'playtime_last_two_weeks': 511, 'playtime_at_review': 3929, 'last_played': 1655280591}",koreana,할게없어요,1652620610,1652620610,True,0,0,0,0,True,False,False
115485163,"{'steamid': '76561198121698105', 'num_games_owned': 46, 'num_reviews': 8, 'playtime_forever': 5165, 'playtime_last_two_weeks': 2112, 'playtime_at_review': 315, 'last_played': 1655380583}",koreana,이래저래 말이 많이 나오는 작품이고 실제 플레이 중에 뭔가 엉성한 부분이 보이는 듯하지만 그래도 베이스가 괜찮아서 재밌게 하고 있다,1652601006,1652601006,True,0,0,0,0,False,False,False
115477523,"{'steamid': '76561198159068716', 'num_games_owned': 139, 'num_reviews': 25, 'playtime_forever': 2868, 'playtime_last_two_weeks': 205, 'playtime_at_review': 2560, 'last_played': 1655285113}",koreana,월드하다 와서 그런지 뭔가 피격감이 말이안되게 느껴짐 몬스터의 공격 판정이 지 생긴거보다 더크게 잡혀있는 느낌 그리고 랜스 상향해라 가드강화 왜 또 이지랄 해놨냐 선브 기대도 안돼 태도 말고 다 삭제해라 진짜 게임 진짜 다양한 무기를 사용하라고 만든 게임 절대 아님 그나마 다양하게 하고싶으면 월드 아본가서 노는거 추천,1652587144,1654258675,False,0,0,0,0,False,False,False
115476825,"{'steamid': '76561198852844094', 'num_games_owned': 6, 'num_reviews': 2, 'playtime_forever': 15388, 'playtime_last_two_weeks': 3257, 'playtime_at_review': 5690, 'last_played': 1655387832}",koreana,걍하셈,1652585926,1652585926,True,0,0,0,0,True,False,False
115475652,"{'steamid': '76561198976912682', 'num_games_owned': 3, 'num_reviews': 3, 'playtime_forever': 860, 'playtime_last_two_weeks': 64, 'playtime_at_review': 576, 'last_played': 1655284861}",koreana,라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다 라이즈떡상은 온다,1652583947,1652583947,True,0,0,0,0,True,False,False
115458672,"{'steamid': '76561198001772816', 'num_games_owned': 169, 'num_reviews': 33, 'playtime_forever': 1423, 'playtime_last_two_weeks': 0, 'playtime_at_review': 556, 'last_played': 1653045061}",koreana,몬헌 월드 라이트버전 넘모좋앙,1652556385,1652556385,True,0,0,0,0,False,False,False
115456596,"{'steamid': '76561198033827213', 'num_games_owned': 101, 'num_reviews': 9, 'playtime_forever': 1310, 'playtime_last_two_weeks': 0, 'playtime_at_review': 819, 'last_played': 1653462518}",koreana,좆 병신같은 백룡야행 어떤새끼대가리에서 나온거냐,1652553781,1652553781,False,0,0,0,0,True,False,False
115445883,"{'steamid': '76561199067096363', 'num_games_owned': 21, 'num_reviews': 4, 'playtime_forever': 127, 'playtime_last_two_weeks': 0, 'playtime_at_review': 84, 'last_played': 1653650996}",koreana,몬헌다움,1652540628,1652540628,True,0,0,0,0,False,False,False
115442634,"{'steamid': '76561198331784212', 'num_games_owned': 52, 'num_reviews': 3, 'playtime_forever': 3592, 'playtime_last_two_weeks': 1700, 'playtime_at_review': 1133, 'last_played': 1655388141}",koreana,재밌음,1652536700,1652536700,True,0,0,0,0,False,False,False
115439325,"{'steamid': '76561198195411795', 'num_games_owned': 30, 'num_reviews': 3, 'playtime_forever': 1024, 'playtime_last_two_weeks': 198, 'playtime_at_review': 187, 'last_played': 1655292981}",koreana,아 야스노리는 시발색히구나,1652532473,1652532473,True,0,0,0,0,True,False,False
115432859,"{'steamid': '76561198188022378', 'num_games_owned': 90, 'num_reviews': 5, 'playtime_forever': 581, 'playtime_last_two_weeks': 61, 'playtime_at_review': 227, 'last_played': 1655382686}",koreana,아이스본 하던 분들이면 조금 더 고민해보고 사세요 뭔가 뭔가 부족한 느낌이 강합니다,1652522989,1652522989,False,0,0,0,0,True,False,False
115423534,"{'steamid': '76561198988069342', 'num_games_owned': 12, 'num_reviews': 2, 'playtime_forever': 3970, 'playtime_last_two_weeks': 1025, 'playtime_at_review': 335, 'last_played': 1654948398}",koreana,미노토 사랑해,1652506503,1652506503,True,0,0,0,0,True,False,False
115419877,"{'steamid': '76561198375887038', 'num_games_owned': 10, 'num_reviews': 3, 'playtime_forever': 9217, 'playtime_last_two_weeks': 614, 'playtime_at_review': 6503, 'last_played': 1655384062}",koreana,몬헌이 좋다면 그냥 하셈 근데 아본이 더 좋음,1652499611,1652499611,True,0,0,0,0,True,False,False
115387229,"{'steamid': '76561198853373275', 'num_games_owned': 8, 'num_reviews': 4, 'playtime_forever': 4437, 'playtime_last_two_weeks': 1226, 'playtime_at_review': 687, 'last_played': 1655351099}",koreana,월드랑은 다른 재미를 가지고 있습니다,1652446750,1652446750,True,0,0,0,0,True,False,False
115380124,"{'steamid': '76561198119864353', 'num_games_owned': 5, 'num_reviews': 1, 'playtime_forever': 8566, 'playtime_last_two_weeks': 705, 'playtime_at_review': 1216, 'last_played': 1654964701}",koreana,월드랑은 다르게 확실히 가벼운 느낌이 듭니다 그 가벼움이 장점이기도 하고 단점이기도 한,1652433367,1652433367,True,0,0,0,0,True,False,False
115377655,"{'steamid': '76561198051770013', 'num_games_owned': 56, 'num_reviews': 29, 'playtime_forever': 3586, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2607, 'last_played': 1653918164}",koreana,월드에 비해 일본풍이 너무 강해서 하기 힘들었지만 게임은 정말 재밌네요 그리고 제발 조금만 움직여봐 체스 말도 아니고 왜 한칸씩 움직여 사진좀 이쁘게 찍자,1652427812,1652427812,True,0,0,0,0,True,False,False
115367503,"{'steamid': '76561198381079730', 'num_games_owned': 239, 'num_reviews': 50, 'playtime_forever': 16685, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16685, 'last_played': 1652003944}",koreana,재밌고 쉬워 재밌고 쉬운데 할게 없자나,1652405031,1652405031,True,0,0,0,0,False,False,False
115351739,"{'steamid': '76561198069419599', 'num_games_owned': 36, 'num_reviews': 6, 'playtime_forever': 6073, 'playtime_last_two_weeks': 519, 'playtime_at_review': 3140, 'last_played': 1655185119}",koreana,꿀잼겜,1652373675,1652373675,True,0,0,0,0,True,False,False
115348476,"{'steamid': '76561198333415209', 'num_games_owned': 124, 'num_reviews': 50, 'playtime_forever': 2822, 'playtime_last_two_weeks': 313, 'playtime_at_review': 1370, 'last_played': 1654699279}",koreana,아직 할게 남았네,1652368918,1652368918,True,0,0,0,0,False,False,False
115343527,"{'steamid': '76561198880955694', 'num_games_owned': 34, 'num_reviews': 2, 'playtime_forever': 2613, 'playtime_last_two_weeks': 23, 'playtime_at_review': 656, 'last_played': 1654501632}",koreana,재밌음,1652361925,1652361925,True,0,0,0,0,True,False,False
115339437,"{'steamid': '76561198027482978', 'num_games_owned': 136, 'num_reviews': 11, 'playtime_forever': 3634, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1373, 'last_played': 1653923828}",koreana,밧줄벌레 액션 덕분에 게임 진행이 많이 시원시원해지고 액션성도 증가했다 건랜스는 뺴고,1652354169,1652354169,True,0,0,0,0,True,False,False
115315916,"{'steamid': '76561198135657236', 'num_games_owned': 23, 'num_reviews': 4, 'playtime_forever': 6700, 'playtime_last_two_weeks': 11, 'playtime_at_review': 6351, 'last_played': 1655303839}",koreana,태도 하고싶을때 라이즈하면 되고 그외 무기가 하고싶다면 월드하셈,1652301578,1653626204,True,0,0,0,0,True,False,False
115296558,"{'steamid': '76561199020050218', 'num_games_owned': 8, 'num_reviews': 2, 'playtime_forever': 92, 'playtime_last_two_weeks': 0, 'playtime_at_review': 92, 'last_played': 1652185619}",koreana,월드 생각하고 샀는데 너무 스타일에 안맞네요 아쉽습니다 그리고 매칭이 너무 안잡혀요,1652271374,1652271374,False,0,0,0,0,True,False,False
115289907,"{'steamid': '76561198192984462', 'num_games_owned': 3, 'num_reviews': 1, 'playtime_forever': 4822, 'playtime_last_two_weeks': 270, 'playtime_at_review': 1965, 'last_played': 1654236753}",koreana,솔직히 월드보다는 즐길거리가 부족하다고 느낍니다만 월드를 통해서 입문하신 분들이라면 월드에는 없는 몬스터를 잡는 재미도 있다고 생각합니다 라이즈도 추천해요,1652257309,1652257309,True,0,0,0,0,True,False,False
115269117,"{'steamid': '76561198079374236', 'num_games_owned': 28, 'num_reviews': 3, 'playtime_forever': 5251, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4389, 'last_played': 1652340000}",koreana,재밌어요,1652213745,1652213745,True,0,0,0,0,True,False,False
115262808,"{'steamid': '76561197981362408', 'num_games_owned': 124, 'num_reviews': 12, 'playtime_forever': 2536, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1777, 'last_played': 1654013216}",koreana,갓겜임,1652204357,1652204357,True,0,0,0,0,True,False,False
115251697,"{'steamid': '76561198965019990', 'num_games_owned': 23, 'num_reviews': 5, 'playtime_forever': 401, 'playtime_last_two_weeks': 0, 'playtime_at_review': 226, 'last_played': 1653578837}",koreana,딱 월드에다 물 탄 맛이다,1652188932,1652188932,True,0,0,0,0,True,False,False
